20/04/2022	11:11:02
sampling frequency [Hz]: 	1000	Samples: 	2000
dt (sec): 	0.001	df (Hz): 	0.5
Filtre: 	Savitzky-Golacy	Ordre Polynomial: 	3
Fréquence [Fo]: 	332.334419		
Polynome: 	y = + 14.34x^5 - 189.47x^4 + 989.31x^3 - 2541.56x^2 + 3219.98x -1612.97
U moyen: 	14.843843
U dispersion: 	1.034856
Turbulence: 	6.971615

E [volt]	Ecorr [volt]	U [m.s-1]	U.filtré [m.s-1]	Anémomètre [m.s-1]	Temperature [°C]	Spectrum [dB]
2.714844	2.73962	15.557311	0	208.007812	25.146484	-38.826814
2.675781	2.700201	14.52806	0	208.007812	25.146484	-29.730529
2.700195	2.724838	15.168795	0	208.007812	25.146484	-26.781523
2.612305	2.635777	12.899418	0	208.007812	25.097656	-27.217034
2.717285	2.742083	15.622342	0	208.007812	25.146484	-26.314545
2.65625	2.680491	14.022159	0	208.007812	25.146484	-28.196497
2.653809	2.677654	13.949849	0	208.007812	25.097656	-41.400829
2.69043	2.714983	14.911443	0	208.007812	25.146484	-30.637233
2.727051	2.751554	15.873033	0	208.007812	25.097656	-34.302523
2.714844	2.739237	15.547223	0	208.007812	25.097656	-29.919867
2.756348	2.781114	16.662253	0	208.007812	25.097656	-34.357722
2.724609	2.749474	15.817892	0	208.007812	25.146484	-35.523687
2.695312	2.719531	15.030033	0	208.007812	25.097656	-33.774048
2.70752	2.731847	15.352666	0	208.007812	25.097656	-37.99539
2.663574	2.687882	14.211137	0	208.007812	25.146484	-24.084265
2.661133	2.685044	14.138453	0	208.007812	25.097656	-26.737193
2.658691	2.682955	14.085051	0	208.007812	25.146484	-46.153786
2.727051	2.751554	15.873033	0	208.007812	25.097656	-46.47508
2.768555	2.793821	17.004386	0	208.007812	25.146484	-25.801615
2.719727	2.744547	15.68745	0	208.007812	25.146484	-22.245709
2.666016	2.68997	14.264689	0	208.007812	25.097656	-24.400022
2.63916	2.663245	13.584818	0	208.007812	25.146484	-27.647651
2.675781	2.700201	14.52806	0	208.007812	25.146484	-28.692507
2.722168	2.747011	15.752633	0	208.007812	25.146484	-38.776133
2.653809	2.678028	13.959368	0	208.007812	25.146484	-26.364334
2.727051	2.751554	15.873033	0	208.007812	25.097656	-25.712442
2.736816	2.761793	16.145281	0	208.007812	25.146484	-24.720338
2.758789	2.783966	16.738901	0	208.007812	25.146484	-27.961282
2.734375	2.758944	16.069407	0	208.007812	25.097656	-29.556669
2.65625	2.680117	14.012615	0	208.007812	25.097656	-30.291626
2.661133	2.685044	14.138453	0	208.007812	25.097656	-26.30489
2.675781	2.700201	14.52806	0	208.007812	25.146484	-30.894465
2.602539	2.625924	12.657139	0	208.007812	25.097656	-30.389188
2.714844	2.739237	15.547223	0	208.007812	25.097656	-25.280027
2.749023	2.774111	16.474412	0	208.007812	25.146484	-24.747554
2.634277	2.658318	13.460829	0	208.007812	25.146484	-27.040585
2.644043	2.6678	13.699822	0	208.007812	25.097656	-31.324969
2.653809	2.677654	13.949849	0	208.007812	25.097656	-41.505666
2.739258	2.763871	16.200677	0	208.007812	25.097656	-28.608859
2.65625	2.680491	14.022159	0	208.007812	25.146484	-27.295856
2.666016	2.68997	14.264689	0	208.007812	25.097656	-30.150784
2.780762	2.805748	17.326948	0	208.007812	25.097656	-39.328346
2.614746	2.63824	12.960292	0	208.007812	25.097656	-40.955984
